id,user_id,time,distance,startX,startY,endX,endY,duration,gradient,variance,velocity,displacement,efficiency,finalGradient,implify,distance_normalized,duration_normalized,gradient_normalized,variance_normalized,velocity_normalized,displacement_normalized,efficiency_normalized,finalGradient_normalized,implify_normalized
45,1,1676932101572,40.118694,751,583,744,619,165,5.125,8.296875,243.1436,36.6742416417845,0.91414345745613,-5.142857142857143,-1.0034843205574913,-0.6026693666107903,-0.5065538424690644,2.490234913912489,0.3394216166340689,-0.46857182907388717,-0.769206376705822,0.1241008425841462,-0.5002171438625179,-0.17287834953501857
46,1,1676932101864,35.636337,743,620,745,659,87,3.3333333,2.8888888,409.6130689655172,39.05124837953327,1.095826666459386,19.5,5.850000058500001,-0.6135063297168128,-0.8026785449172764,1.3526089713591811,-0.014713835964939736,-0.3898726534448365,-0.7592331902029418,0.8538493898354446,2.273239377370676,1.5168455897201425
47,1,1676932104705,154.20126,794,690,933,638,368,0.5483181,0.3212938,419.02516304347824,148.4082207965583,0.9624319593533692,-0.3741007194244604,-0.6822695063767918,-0.32685274629643846,0.2641296780051284,-0.4157475772808585,-0.1828496972243401,-0.38542304445958747,-0.300405091828153,0.31805637816597504,0.03648761095020313,-0.09368296057008914
48,1,1676932105080,55.44966,935,636,990,643,329,0.24375,0.15371093,168.54,55.44366510251645,0.9998918857665936,0.1272727272727272,0.5221445221445221,-0.5656037975537774,0.11606732678102236,-0.6091343114508747,-0.19382365930939327,-0.5038410099960395,-0.6904556698808583,0.46851787116889265,0.09291521783257035,0.20326485519878373
49,1,1676932107418,1061.705,1060,436,170,13,346,1.4818751,3.7343547,3068.511560693641,985.4080373124629,0.9281373237504418,0.4752808988764045,0.3207293913477624,1.8672126860101446,0.18060732603255575,0.177018176557307,0.040650478602565654,0.8671333349846374,3.2113877611006387,0.18030858822408535,0.13208216699684058,0.1536060321225286
50,1,1676932108611,830.8919,199,65,1101,326,283,0.4873612,0.14687467,2936.013780918728,939.0021299230368,1.1301134719486818,0.2893569844789357,0.593721831936838,1.3091774717051077,-0.058570318252538556,-0.4544524049240958,-0.19427132354884427,0.8044944252448273,3.0166828989392207,0.991565729352835,0.11115716264975634,0.22091221341457526
52,1,1676932109850,213.85146,1113,375,1233,203,378,1.8508325,1.8396946,565.7446031746032,209.72362766269327,0.98069766585972,-1.4333333333333331,-0.7744262829474484,-0.18263687579195528,0.3020943834472068,0.4112891544892059,-0.0834190524984536,-0.31606078206499066,-0.04314457234174027,0.3914223917929644,-0.08272484820248739,-0.11640417840956753
53,1,1676932108977,54.708202,1106,326,1111,379,267,1.0,1.0,204.8996329588015,53.23532661682466,0.9730776130574472,10.6,10.6,-0.5673964153641538,-0.11931384695986409,-0.12895034695795918,-0.13840544044743608,-0.48665183315890265,-0.6997211764650555,0.36081569735519137,1.2715794279629775,2.687956249451002
54,1,1676932111245,46.702374,1331,163,1354,129,144,1.28,0.1096,324.3220416666667,41.04875150354759,0.878943573693868,-1.4782608695652173,-1.154891304347826,-0.5867520496139831,-0.5862797238974291,0.04883677377991368,-0.196712210348986,-0.4301943627569795,-0.7508522837126437,-0.017282965968381723,-0.08778126546867185,-0.2102076831894027
55,1,1676932113924,100.0,1411,173,1411,74,348,2.5070512,0.0,287.35632183908046,99.0,0.99,-1.0,1.0,-0.4578947527497248,0.18820026712097143,0.8279578446583127,-0.2038892341374068,-0.44767006983434215,-0.5077067342485061,0.42878613532302196,-0.03395488811896652,0.3210799395818399
56,1,1676932117434,113.61789,1409,19,1389,128,139,5.6975307,23.50664,817.394892086331,110.81967334368028,0.9753716896492294,-5.45,-0.9565547404597576,-0.4249708755324767,-0.6052620766184684,2.8537655735090564,1.3354147299670065,-0.19709199813580192,-0.4581150335656175,0.37003008248918706,-0.5347848628228157,-0.1613078796011193
57,1,1676932118058,187.2078,1398,51,1385,236,695,3.107143,2.0698695,269.3637410071942,185.4561942885705,0.9906435217366504,-14.23076923076923,-4.580017472890443,-0.24705306585209724,1.505575545961094,1.208988535016911,-0.06834632683424399,-0.456176141774788,-0.1449632315583169,0.4313709039156817,-1.5230258587164092,-1.0546712234640332
58,1,1676932119105,22.0,1385,236,1385,259,176,-1.0,0.0,125.0,23.0,1.0454545454545454,-1.0,1.0,-0.6464748061166823,-0.46479266648277806,-1.3988583522284794,-0.2038892341374068,-0.5244247370192732,-0.8265792734726728,0.6515247923841176,-0.03395488811896652,0.3210799395818399
59,1,1676932119826,581.0484,1383,251,864,474,615,0.7066029,0.3782533,944.7941463414634,564.8805183399406,0.9721746387046942,-0.4296724470134875,-0.6080819184488027,0.7051325926873201,1.2018579024244662,-0.31524400996453683,-0.17911977307765622,-0.13686343882135132,1.4469841059900186,0.3571888117131898,0.030233231866458935,-0.07539203928330862
61,1,1676932207371,77.51788,833,663,905,688,66,0.5015664,0.08302741,1174.5133333333335,76.21679604916491,0.9832156922914418,0.3472222222222222,0.6922756831841651,-0.5122496167164216,-0.8824044263456411,-0.44543275632586143,-0.1984522843503542,-0.028262680046895305,-0.6032980249783068,0.40153629357051634,0.11766966726890293,0.24521062755662398
62,1,1676932209109,97.02644,886,769,799,778,68,0.99452335,0.48579437,1426.8594117647058,87.46427842267951,0.9014478777401244,-0.1034482758620689,-0.1040179457446313,-0.4650839079226717,-0.8748114852572254,-0.13242776779649157,-0.1720775758365775,0.09103504144632625,-0.5561070609740744,0.07310779317085594,0.06694847757107673,0.04888473943044548
63,1,1676932209402,638.2275,799,776,1143,230,272,1.6164105,0.64164823,2346.424632352941,645.3309228605119,1.0111299228888009,-1.587209302325581,-0.9819345409631904,0.8433741020395584,-0.10033149423882487,0.2624419672834428,-0.16187167382255194,0.5257635550119634,1.7845291687674654,0.5136565568453436,-0.10004298250763746,-0.16756525965953395
65,2,1676932212150,22.2786,1408,225,1400,258,204,2.25,2.0625,109.20882352941176,33.95585369269929,1.52414665610493,-4.125,-1.8333333333333333,-0.6458012368491434,-0.3584914912449584,0.664742156336116,-0.06882890965184221,-0.5318900853391237,-0.7806118933889954,2.5742389179449194,-0.385661331028973,-0.3774773046503782
66,2,1676932211730,167.0,1408,58,1408,220,317,-1.0,0.0,526.813880126183,162.0,0.9700598802395208,-1.0,1.0,-0.29590932229349215,0.0705096802505282,-1.3988583522284794,-0.2038892341374068,-0.33446545308120085,-0.24337818199689412,0.34869467553949407,-0.03395488811896652,0.3210799395818399
67,2,1676932213214,12.851763,1390,274,1386,269,967,2.6666667,2.642857,13.290344364012409,6.4031242374328485,0.4982292497482912,1.25,0.468749994140625,-0.6685924345996768,2.5382155339856283,0.9293063452659411,-0.030824931597311894,-0.5772359693911289,-0.8962146408094862,-1.5464596375014443,0.21927375077623815,0.19010045484367233
68,2,1676932214217,73.294014,1386,270,1413,343,382,2.3333333,4.623016,191.86914659685863,77.83315488916018,1.0619305812499256,2.703703703703704,1.158730175283447,-0.5224616279432789,0.3172802656240382,0.717654968723921,0.09884339183202681,-0.49281205305449755,-0.5965162822466393,0.717702416899345,0.3828823775521523,0.3602148032838992
69,2,1676932214713,471.4945,1414,344,1350,729,352,2.2659557,6.6304355,1339.4730113636365,390.2832304878087,0.8277577585482093,-6.015625,-2.654784910402264,0.4402648964237519,0.20338614929780283,0.6748732919159636,0.23029683621925098,0.04972273525894447,0.7144277833707806,-0.2228758462754909,-0.5984437289895269,-0.5800058752200776
70,2,1676932217237,1107.032,1348,745,1058,600,1018,2.3527853,11.568808,1087.4577603143418,324.2298567374695,0.2928820998286133,0.5,0.2125140785264171,1.9767994562532738,2.731835531740228,0.730006093983182,0.5536802021734759,-0.06941858613036124,0.43728821742218094,-2.3712567398764572,0.1348642044778366,0.12692558834316164
71,2,1676932218641,4.0,1055,606,1053,606,288,0.33333334,0.22222222,13.888888888888888,2.0,0.5,-0.0,-0.0,-0.6899932799705956,-0.039587965531499326,-0.5522530111484393,-0.18933728012959952,-0.5769530048272494,-0.9146887908898768,-1.5393472442823979,0.07859117361223555,0.07453032397046878
72,2,1676932218938,501.67566,1051,606,549,598,203,0.043462303,0.006558781,2471.308669950739,502.06374097319554,1.000773569467563,0.0159362549800796,0.3666684432272188,0.5132336754426836,-0.3622879617891662,-0.7363077863396228,-0.20345974027554511,0.5848030345588701,1.18342429934774,0.4720592408058966,0.08038473634898775,0.1649322877049594
73,2,1676932220573,7.3983455,751,894,753,891,276,1.4394848,5.2631426,26.80559963768116,3.605551275463989,0.4873456201070887,-1.5,-1.042039485238052,-0.6817771238712448,-0.08514561206199348,0.15010228589939761,0.14076131004188924,-0.570846572854553,-0.9079523933627478,-1.5901748105384108,-0.09022791898456756,-0.18238411056684392
74,2,1676932222538,328.68634,763,636,1089,625,165,2.8201973,9.629717,1992.038424242424,326.18553002854065,0.9923915001412612,-0.0337423312883435,-0.0119645286123575,0.0949986088078928,-0.5065538424690644,1.026791214262934,0.4267011671833968,0.3582259121882211,0.4454936188460854,0.43839183176250623,0.07479360711210298,0.07158047404012077
75,2,1676932223330,40.919746,1089,643,1123,663,136,0.4710575,0.20706682,300.88048529411765,39.44616584663204,0.96398853127368,0.5882352941176471,1.2487547573653897,-0.6007326688042556,-0.616651488251092,-0.4648045044968603,-0.1903297132164885,-0.4412764619157368,-0.7575762384198134,0.3243085029703019,0.14479473933647205,0.38241032939177655
76,2,1676932223582,180.27153,1126,661,1264,563,283,1.0568376,0.6389559,637.0018727915194,169.2572007330855,0.9389014490146363,-0.7101449275362319,-0.6719527461326432,-0.2638228372209129,-0.058570318252538556,-0.09286108533777736,-0.16204797780481725,-0.2823735935896677,-0.21292920797823015,0.22354376013166768,-0.0013328412403572282,-0.09113936729753963
77,2,1676932224015,29.618864,1288,548,1300,549,266,0.25809523,0.1328517,111.34911278195489,12.041594578792296,0.4065515334684104,0.0833333333333333,0.322878238909465,-0.6280547320177645,-0.12311031750407193,-0.6000257502436512,-0.19518960082324494,-0.5308782541557268,-0.8725573598214673,-1.914692236637013,0.08797001208983571,0.1541358296628738
78,2,1676932224289,441.4094,1310,535,1428,110,185,4.4869046,36.362232,2385.996756756757,441.0770907675891,0.999247163217614,-3.601694915254237,-0.8027126128900172,0.3675283609936204,-0.4306244315849075,2.0850736856193417,2.177247664257444,0.5444714513476911,0.9275431413235585,0.4659282793949516,-0.3267654046569244,-0.12337816218396427
79,2,1676932224545,96.19248,1428,106,1481,46,193,0.87642854,0.7753656,498.4066321243523,80.05623023850174,0.8322504029265254,-1.1320754716981132,-1.2916917010691062,-0.46710016717018327,-0.4002526672312447,-0.2074125400964421,-0.15311535315270644,-0.3478951048577507,-0.5871889443317553,-0.20483069655373468,-0.04881946230988,-0.2439357684165174
80,2,1676932227499,13.950845,1506,49,1496,56,118,0.6666667,0.26797387,118.2275,12.206555615733702,0.874968908029134,-0.7,-1.0499999475000026,-0.6659351917507709,-0.6849879580468331,-0.3406016600045792,-0.18634128852002377,-0.5276264662628388,-0.8718652342330125,-0.03324760304498298,-0.00019106959960589294,-0.18434675947761667
81,2,1676932228729,87.763756,1445,70,1371,113,158,0.33962962,0.11888423,555.4668101265822,85.58621384311844,0.9751885942884948,-0.581081081081081,-1.7109258052377203,-0.48747823411550834,-0.5331291362785193,-0.548255162960727,-0.19610424374709579,-0.3209196540563033,-0.5639868402018586,0.3692946618950797,0.01319278639005057,-0.34729777565046677
83,2,1676932231904,473.50125,533,129,863,453,565,1.3034778,0.94957536,838.0553097345133,462.46729614103526,0.976697096662438,0.9818181818181818,0.7532296919964282,0.4451166018352153,1.012034375214074,0.06374409686298378,-0.14170743717008716,-0.18732469457456663,1.0172898400335217,0.3753537106203278,0.18909094331196122,0.2602388149992596
84,2,1676932232552,76.40914,866,451,921,400,323,1.1243132,0.5140858,236.5608049535604,75.0066663703967,0.9816452111671026,-0.9272727272727272,-0.824745922464245,-0.5149302096442431,0.09328850351577528,-0.05001718303756155,-0.17022494567126326,-0.4716838744640068,-0.6083753555501402,0.3952283010748995,-0.02576971999306091,-0.1288104661901365
85,2,1676932233253,14.430753,928,415,933,413,49,0.8,0.56,294.5051632653061,5.385164807134504,0.3731728210672377,-0.4,-0.5,-0.6647749215424218,-0.9469444255971745,-0.2559411474850112,-0.1672183096710232,-0.4442904235217603,-0.9004856843406233,-2.0487611306063953,0.03357274891975472,-0.04874448383521676
86,2,1676932233715,12.236068,941,424,948,431,22,1.1611111,0.08524691,556.1849090909092,9.899494936611664,0.8090421642484878,1.0,0.8612440273803256,-0.6700809960863149,-1.0494491302907865,-0.02665220914398948,-0.1983069430702593,-0.3205801696039061,-0.881544948665853,-0.2980488786437251,0.19113723534343763,0.2868697078686772
87,2,1676932234020,177.14894,949,433,1100,519,482,0.60083663,0.23577277,367.52892116182574,173.7728402253931,0.9809420266663356,0.5695364238410596,0.9479056292574234,-0.2713723011804402,0.6969273200448228,-0.3824007264448385,-0.1884499387090139,-0.40976811992156137,-0.1939829786212163,0.39240389109942864,0.1426902551280195,0.3082360924997413
89,2,1676932235674,19.57649,1108,498,1110,490,1070,1.5,1.1666666,18.295785046728973,8.246211251235321,0.4212303253154841,-4.0,-2.6666666666666665,-0.6523341092594434,2.9292520000390363,0.1885266543596709,-0.12749147919802722,-0.5748696252330208,-0.8884816166502457,-1.8557334198890423,-0.3715930733125727,-0.5829353176598541
90,2,1676932235437,5.8863497,1103,501,1106,499,33,1.3,0.36,178.37423333333336,3.605551275463989,0.6125275356073373,-0.6666666666666666,-0.5128205128205128,-0.685432665520663,-1.0076879543045,0.06153585383261889,-0.18031506840901734,-0.4991918328160643,-0.9079523933627478,-1.087369287234361,0.003560465791434175,-0.051905376343054845
91,2,1676932251756,722.26605,183,16,749,105,542,0.61958915,0.41164875,1332.5941881918818,572.9546229851017,0.793273646165567,0.1572438162544169,0.2537872334504517,1.0465535154226575,0.9247155526972936,-0.37049373881134073,-0.17693291231967248,0.046470741267017675,1.480860556650073,-0.36138468841088484,0.09628834586325495,0.13710146882475094
92,2,1676932252998,77.552246,710,134,768,146,167,0.3620818,0.1257189,464.3847065868263,59.22837157984339,0.7637221954841049,0.2068965517241379,0.5714083163642523,-0.5121665302790624,-0.4989609013806487,-0.5339990614018396,-0.19565668362687674,-0.3639791202015545,-0.674576209819761,-0.480081007802617,0.10187656569455321,0.2154108247272159
93,2,1676932253948,380.6695,1015,145,1381,93,134,0.08722642,0.023854082,2840.817164179105,369.67553340733815,0.9711193920378126,-0.1420765027322404,-1.628824188041197,0.22067793043588124,-0.6242444293395076,-0.7085195850786751,-0.20232717835305514,0.7594898048382174,0.6279642479022005,0.3529503092870529,0.06260102276517952,-0.327055653489592
94,2,1676932254204,37.24082,1389,89,1415,65,162,1.0966667,0.6141,229.8816049382716,35.38361202590826,0.9501297776447528,-0.9230769230769232,-0.8417114544254175,-0.6096271824121158,-0.517943254101688,-0.06757143887141721,-0.16367563643239577,-0.47484149572832196,-0.7746214601638794,0.26864345069107876,-0.025297498755027917,-0.132993311573806
95,2,1676932254609,161.53502,1419,64,1584,33,107,0.17114262,0.007935785,1509.6730841121496,167.88686666919483,1.0393217933126502,-0.1878787878787878,-1.0977907658465662,-0.3091219661402787,-0.7267491340331195,-0.6552366580027341,-0.20336956882969884,0.13018557027938307,-0.21867870669583794,0.6268919878957285,0.05744615595364607,-0.1961295673707148
96,2,1676932255705,11.567196,1536,43,1528,46,43,0.2720238,0.122476265,269.0045581395349,8.54400374531753,0.7386408724566896,-0.375,-1.378555846951627,-0.6716981232331823,-0.9697232488624216,-0.5911817489711659,-0.19586902366822861,-0.456345947059568,-0.8872321712719576,-0.5808226181187846,0.036386400463034776,-0.2653520901942629
99,2,1676932331931,373.08386,729,228,740,465,283,5.9029913,58.65632,1318.317526501767,237.25513693068905,0.6359297797837972,21.545454545454547,3.6499214466832335,0.20233818176892573,-0.058570318252538556,2.9842236038628984,3.637149123355496,0.03972138648905759,0.07236914172351623,-0.9933718629050403,2.503447230911771,0.9744170536619194
