id,user_id,time,distance,startX,startY,endX,endY,duration,gradient,variance,velocity,displacement,efficiency,finalGradient,implify,distance_normalized,duration_normalized,gradient_normalized,variance_normalized,velocity_normalized,displacement_normalized,efficiency_normalized,finalGradient_normalized,implify_normalized
47,1,1676932104705,154.20126,794,690,933,638,368,0.5483181,0.3212938,419.02516304347824,148.4082207965583,0.9624319593533692,-0.3741007194244604,-0.6822695063767918,-0.32791763397531176,0.2634930970791038,-0.4159059333614132,-0.1828349824379521,-0.38600574009787164,-0.3016796806341689,0.3186578628499652,0.03623834994830546,-0.09408818012027624
48,1,1676932105080,55.44966,935,636,990,643,329,0.24375,0.15371093,168.54,55.44366510251645,0.9998918857665936,0.1272727272727272,0.5221445221445221,-0.5666145403205762,0.11553350892069772,-0.6093482969698709,-0.19381728417983943,-0.5044839138746198,-0.6914543174680299,0.4691683338601751,0.0927092654445537,0.2030378809322002
49,1,1676932107418,1061.705,1060,436,170,13,346,1.4818751,3.7343547,3068.511560693641,985.4080373124629,0.9281373237504418,0.4752808988764045,0.3207293913477624,1.8656502194544784,0.18002871401538753,0.17703033489261907,0.0408350422324545,0.8671874871011374,3.2076287550044253,0.18086523344699074,0.13190627553771977,0.15334924975319905
50,1,1676932108611,830.8919,199,65,1101,326,283,0.4873612,0.14687467,2936.013780918728,939.0021299230368,1.1301134719486818,0.2893569844789357,0.593721831936838,1.3077415585926777,-0.05898292839434535,-0.4546218947974414,-0.19426528862149864,0.8045167293346159,3.013061636766495,0.9923864538253948,0.11096521109197464,0.22069583211484647
52,1,1676932109850,213.85146,1113,375,1233,203,378,1.8508325,1.8396946,565.7446031746032,209.72362766269327,0.98069766585972,-1.4333333333333331,-0.7744262829474484,-0.1837344693189791,0.3014314530171566,0.4113687029844554,-0.08332877544482017,-0.316608211265933,-0.04460116006097911,0.3920477584754561,-0.08306560566593114,-0.11682303655112507
53,1,1676932108977,54.708202,1106,326,1111,379,267,1.0,1.0,204.8996329588015,53.23532661682466,0.9730776130574472,10.6,10.6,-0.5684067515939627,-0.1196842978952299,-0.1290262032282869,-0.1383569502710025,-0.48728599740000633,-0.7007132691710812,0.36143110099083664,1.2722781092461763,2.689220730917437
54,1,1676932111245,46.702374,1331,163,1354,129,144,1.28,0.1096,324.3220416666667,41.04875150354759,0.878943573693868,-1.4782608695652173,-1.154891304347826,-0.5877579962961477,-0.5863260759332798,0.04881205957851449,-0.1967080303723069,-0.4307998218524655,-0.751808203725053,-0.016790640462029584,-0.08812590377050485,-0.21068284762932177
55,1,1676932113924,100.0,1411,173,1411,74,348,2.5070512,0.0,287.35632183908046,99.0,0.99,-1.0,1.0,-0.45892992220168305,0.18761638520299811,0.8281572516606607,-0.20389050833625902,-0.4482844142502801,-0.5088346675408615,0.42942366459719444,-0.034258214270204305,0.3209236847548799
56,1,1676932117434,113.61789,1409,19,1389,128,139,5.6975307,23.50664,817.394892086331,110.81967334368028,0.9753716896492294,-5.45,-0.9565547404597576,-0.4260135115921323,-0.6052952539023062,2.85454772237749,1.3365832490228222,-0.19757893903922882,-0.4592780504986621,0.3706484855781362,-0.5354725797570917,-0.16175369154576516
57,1,1676932118058,187.2078,1398,51,1385,236,695,3.107143,2.0698695,269.3637410071942,185.4561942885705,0.9906435217366504,-14.23076923076923,-4.580017472890443,-0.24813605081958337,1.5040773362534317,1.2092975489342555,-0.06824459527050558,-0.4567948110042882,-0.14634778768343384,0.43200927457998306,-1.5244720580687288,-1.0556532838474006
58,1,1676932119105,22.0,1385,236,1385,259,176,-1.0,0.0,125.0,23.0,1.0454545454545454,-1.0,1.0,-0.6474672086348207,-0.4649233369315107,-1.3992995089911537,-0.20389050833625902,-0.5250781064549771,-0.82748162043833,0.6522348272233491,-0.034258214270204305,0.3209236847548799
59,1,1676932119826,581.0484,1383,251,864,474,615,0.7066029,0.3782533,944.7941463414634,564.8805183399406,0.9721746387046942,-0.4296724470134875,-0.6080819184488027,0.7038336672727087,1.200570488749009,-0.31537345528740607,-0.17910222373733412,-0.13731975721276776,1.4444733269764445,0.35780303473027364,0.02997917058144155,-0.07578627956279897
61,1,1676932207371,77.51788,833,663,905,688,66,0.5015664,0.08302741,1174.5133333333335,76.21679604916491,0.9832156922914418,0.3472222222222222,0.6922756831841651,-0.5132724593563519,-0.882245252250092,-0.4455996516159301,-0.19844942674201616,-0.028663781642861746,-0.6043583322273768,0.4021649525156669,0.11748271410753627,0.24500883157286615
62,1,1676932209109,97.02644,886,769,799,778,68,0.99452335,0.48579437,1426.8594117647058,87.46427842267951,0.9014478777401244,-0.1034482758620689,-0.1040179457446313,-0.4661174469894539,-0.8746575810624814,-0.13250462437828997,-0.17205467478208933,0.09069459539236227,-0.5572007534630556,0.07362954254621215,0.06672259551405818,0.04856509727389405
63,1,1676932209402,638.2275,799,776,1143,230,272,1.6164105,0.64164823,2346.424632352941,645.3309228605119,1.0111299228888009,-1.587209302325581,-0.9819345409631904,0.8420438256661574,-0.10071511992620348,0.2624786985426839,-0.16184101679808496,0.5256441416255491,1.7817795935534018,0.5143217130162141,-0.10039703176978049,-0.16801482764623127
65,2,1676932212150,22.2786,1408,225,1400,258,204,2.25,2.0625,109.20882352941176,33.95585369269929,1.52414665610493,-4.125,-1.8333333333333333,-0.6467937921219967,-0.35869594030496277,0.6648946128735049,-0.06872754482666747,-0.5325472504445431,-0.7815467599703154,2.575574831901679,-0.38623459452785,-0.3780528740083748
66,2,1676932211730,167.0,1408,58,1408,220,317,-1.0,0.0,526.813880126183,162.0,0.9700598802395208,-1.0,1.0,-0.2969812274450136,0.0700074817950343,-1.3992995089911537,-0.20389050833625902,-0.33502223992352886,-0.24469311448111788,0.34930613355767254,-0.034258214270204305,0.3209236847548799
67,2,1676932213214,12.851763,1390,274,1386,269,967,2.6666667,2.642857,13.290344364012409,6.4031242374328485,0.4982292497482912,1.25,0.468749994140625,-0.669579821194144,2.536000617768469,0.9295349060786572,-0.030694685668589426,-0.57791619008504,-0.8970677242456967,-1.5464650873705368,0.21916477951530058,0.1898655785412759
68,2,1676932214217,73.294014,1386,270,1413,343,382,2.3333333,4.623016,191.86914659685863,77.83315488916018,1.0619305812499256,2.703703703703704,1.158730175283447,-0.5234821546627262,0.3166067953923778,0.7178226461090693,0.09907217913635082,-0.4934493493879157,-0.5975813872385166,0.7184339937830652,0.38289897714626475,0.36008203946953127
69,2,1676932214713,471.4945,1414,344,1350,729,352,2.2659557,6.6304355,1339.4730113636365,390.2832304878087,0.8277577585482093,-6.015625,-2.654784910402264,0.4390260387577431,0.20279172757821926,0.6750286627658852,0.230625521500929,0.04936128444234292,0.7124352512100757,-0.22245044506578068,-0.5991803045837256,-0.5807030139602418
70,2,1676932217237,1107.032,1348,745,1058,600,1018,2.3527853,11.568808,1087.4577603143418,324.2298567374695,0.2928820998286133,0.5,0.2125140785264171,1.975212137174412,2.7294862330525382,0.7301773242809189,0.554254642477545,-0.0698406129691475,0.4354917476029282,-2.3715306765037796,0.13469044825346563,0.1266527908256627
71,2,1676932218641,4.0,1055,606,1053,606,288,0.33333334,0.22222222,13.888888888888888,2.0,0.5,-0.0,-0.0,-0.690975813196314,-0.040013750425318934,-0.5524506342483315,-0.18932749557849882,-0.577633081651112,-0.9155288047915778,-1.5393503789355505,0.07837422741224231,0.07422607577961358
72,2,1676932218938,501.67566,1051,606,549,598,203,0.043462303,0.006558781,2471.308669950739,502.06374097319554,1.000773569467563,0.0159362549800796,0.3666684432272188,0.5119782696270296,-0.3624897758987681,-0.7365583544557815,-0.2034606880807582,0.5847136391106581,1.1810999756770761,0.4727108562786944,0.08016916672192273,0.16468230401045167
73,2,1676932220573,7.3983455,751,894,753,891,276,1.4394848,5.2631426,26.80559963768116,3.605551275463989,0.4873456201070887,-1.5,-1.042039485238052,-0.68276152038949,-0.08553977755098234,0.1501067016359793,0.14102195284656607,-0.5715235449339462,-0.9087971729277983,-1.5901944905073186,-0.09057443511142761,-0.18284257368643123
74,2,1676932222538,328.68634,763,636,1089,625,165,2.8201973,9.629717,1992.038424242424,326.18553002854065,0.9923915001412612,-0.0337423312883435,-0.0119645286123575,0.093838052002495,-0.5066555284633689,1.0270478174775353,0.42717910983522855,0.35802131623164457,0.44369134411691225,0.43903248786907195,0.07457374625117817,0.07127445517842881
75,2,1676932223330,40.919746,1089,643,1123,663,136,0.4710575,0.20706682,300.88048529411765,39.44616584663204,0.96398853127368,0.5882352941176471,1.2487547573653897,-0.6017354449060487,-0.6166767606837221,-0.4649769722450245,-0.190320682864401,-0.4418875555759285,-0.7585274015715442,0.32491202283690357,0.14462860487250503,0.3822908886181442
76,2,1676932223582,180.27153,1126,661,1264,563,283,1.0568376,0.6389559,637.0018727915194,169.2572007330855,0.9389014490146363,-0.7101449275362319,-0.6719527461326432,-0.2649020190730138,-0.05898292839434535,-0.09292656020647318,-0.1620174547624708,-0.2829038949305811,-0.21426568158423667,0.22411447920511587,-0.0016111297245676069,-0.0915430600356737
77,2,1676932224015,29.618864,1288,548,1300,549,266,0.25809523,0.1328517,111.34911278195489,12.041594578792296,0.4065515334684104,0.0833333333333333,0.322878238909465,-0.6290513119134986,-0.12347813348903518,-0.6002371156028566,-0.19518426374024098,-0.5315349048073236,-0.873427179597316,-1.914817553048473,0.08776026421911286,0.15387936530872343
78,2,1676932224289,441.4094,1310,535,1428,110,185,4.4869046,36.362232,2385.996756756757,441.0770907675891,0.999247163217614,-3.601694915254237,-0.8027126128900172,0.36630599880813297,-0.4307788165872632,2.0856347133325865,2.179055933818069,0.5443615497740573,0.9253998407370728,0.4665778991260703,-0.32729346508809504,-0.12380120651464226
79,2,1676932224545,96.19248,1428,106,1481,46,193,0.87642854,0.7753656,498.4066321243523,80.05623023850174,0.8322504029265254,-1.1320754716981132,-1.2916917010691062,-0.4681332489816818,-0.4004281318368209,-0.20751096672435881,-0.15307804176685655,-0.34845871985066884,-0.5882606479473433,-0.20439942131302147,-0.04913419713392367,-0.24443117840732947
80,2,1676932227499,13.950845,1506,49,1496,56,118,0.6666667,0.26797387,118.2275,12.206555615733702,0.874968908029134,-0.7,-1.0499999475000026,-0.6669231809653299,-0.6849658013722172,-0.34073839968420966,-0.18632922716664252,-0.5282814635806196,-0.8727355436529978,-0.032760474324170785,-0.00046848176547031233,-0.1848064006927923
81,2,1676932228729,87.763756,1445,70,1371,113,158,0.33962962,0.11888423,555.4668101265822,85.58621384311844,0.9751885942884948,-0.581081081081081,-1.7109258052377203,-0.4885066945080133,-0.5332123776200058,-0.5484516360435272,-0.1960996017465107,-0.3214695536943208,-0.5650749581422899,0.3699128255909821,0.01292564643460442,-0.3478552295066143
83,2,1676932231904,473.50125,533,129,863,453,565,1.3034778,0.94957536,838.0553097345133,462.46729614103526,0.976697096662438,0.9818181818181818,0.7532296919964282,0.44387664388017517,1.0108787090587448,0.06372367088753421,-0.14166145634436217,-0.1878066694058507,1.015083048159437,0.3759738466489961,0.18895880651864444,0.2600460398043088
84,2,1676932232552,76.40914,866,451,921,400,323,1.1243132,0.5140858,236.5608049535604,75.0066663703967,0.9816452111671026,-0.9272727272727272,-0.824745922464245,-0.5159524443686581,0.09277049535786601,-0.05007033347130667,-0.17020063671143515,-0.4723104284202203,-0.6094320708425122,0.3958549066514686,-0.026066763966026366,-0.12923677130441613
85,2,1676932233253,14.430753,928,415,933,413,49,0.8,0.56,294.5051632653061,5.385164807134504,0.3731728210672377,-0.4,-0.5,-0.665763173887669,-0.9467404573447818,-0.2560535338045736,-0.16719171581971537,-0.44490304959575255,-0.9013357462277731,-2.0489300889300512,0.03332125073926367,-0.04912272870801962
86,2,1676932233715,12.236068,941,424,948,431,22,1.1611111,0.08524691,556.1849090909092,9.899494936611664,0.8090421642484878,1.0,0.8612440273803256,-0.6710680450988935,-1.0491740183775244,-0.026698638432240938,-0.1983039750098903,-0.3211298966349936,-0.8824084101734162,-0.29764794765063995,0.19100666909468894,0.2866929180785688
87,2,1676932234020,177.14894,949,433,1100,519,482,0.60083663,0.23577277,367.52892116182574,173.7728402253931,0.9809420266663356,0.5695364238410596,0.9479056292574234,-0.2724497709351068,0.6959903547729062,-0.38254949000296007,-0.18843947982325765,-0.41036319353093126,-0.19533285573414078,0.3930295772781531,0.14252250545654965,0.30807212805161527
89,2,1676932235674,19.57649,1108,498,1110,490,1070,1.5,1.1666666,18.295785046728973,8.246211251235321,0.4212303253154841,-4.0,-2.6666666666666665,-0.6533251829815332,2.926765683930413,0.18854212321242983,-0.12743469496236362,-0.5755486427867069,-0.8893401708131565,-1.8558395441118631,-0.37215553931754414,-0.5836342148210968
90,2,1676932235437,5.8863497,1103,501,1106,499,33,1.3,0.36,178.37423333333336,3.605551275463989,0.6125275356073373,-0.6666666666666666,-0.5128205128205128,-0.6864162330206478,-1.0074418268456664,0.06151479263614317,-0.18029842743276667,-0.4998323728744627,-0.9087971729277983,-1.0872252946775252,0.0032859329572779076,-0.05228551856667687
91,2,1676932251756,722.26605,183,16,749,105,542,0.61958915,0.41164875,1332.5941881918818,572.9546229851017,0.793273646165567,0.1572438162544169,0.2537872334504517,1.045177161214562,0.9236204904012232,-0.3706390772170679,-0.17691370107564375,0.046107637011811434,1.4783258117469162,-0.3610043743988673,0.09608498237644329,0.13683477946028777
92,2,1676932252998,77.552246,710,134,768,146,167,0.3620818,0.1257189,464.3847065868263,59.22837157984339,0.7637221954841049,0.2068965517241379,0.5714083163642523,-0.5131893917616652,-0.4990678572757583,-0.5341914335884357,-0.19565170150320885,-0.3645509129254137,-0.6755860913284044,-0.47973933164458255,0.10167749120861058,0.2151911411752572
93,2,1676932253948,380.6695,1015,145,1381,93,134,0.08722642,0.023854082,2840.817164179105,369.67553340733815,0.9711193920378126,-0.1420765027322404,-1.628824188041197,0.21948887157454156,-0.6242644318713326,-0.7087621596680903,-0.20232726546841862,0.7594892268510544,0.6260328843557863,0.3535631525929655,0.062371804003807284,-0.3276009568512295
94,2,1676932254204,37.24082,1389,89,1415,65,162,1.0966667,0.6141,229.8816049382716,35.38361202590826,0.9501297776447528,-0.9230769230769232,-0.8417114544254175,-0.6106279413807708,-0.5180370352447847,-0.06762963894519317,-0.16364635032838498,-0.47546965514042205,-0.7755605646762231,0.26922885055048096,-0.025594180294631504,-0.13342212747423082
95,2,1676932254609,161.53502,1419,64,1584,33,107,0.17114262,0.007935785,1509.6730841121496,167.88686666919483,1.0393217933126502,-0.1878787878787878,-1.0977907658465662,-0.31019087487592856,-0.7266979929040753,-0.6554639052775613,-0.20337044810916813,0.129865029857449,-0.22001111281989943,0.6275940043001181,0.05721298079311599,-0.19659628130986084
96,2,1676932255705,11.567196,1536,43,1528,46,43,0.2720238,0.122476265,269.0045581395349,8.54400374531753,0.7386408724566896,-0.375,-1.378555846951627,-0.6726848055072409,-0.9695034709076136,-0.5913905702736318,-0.19586420291226578,-0.4569647026245946,-0.8880916093548008,-0.5805137352238383,0.036137061781324836,-0.26586035550222614
99,2,1676932331931,373.08386,729,228,740,465,283,5.9029913,58.65632,1318.317526501767,237.25513693068905,0.6359297797837972,21.545454545454547,3.6499214466832335,0.2011532820686612,-0.05898292839434535,2.985043280160501,3.640066844278007,0.03935485060274306,0.0708308338458007,-0.993197272442771,2.505091380024956,0.9746529696239126
